Unnamed: 0,name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
4761,Sittin' Sidewayz (feat. Big Pokey),Paul Wall,The People's Champ,0.5833333333333334,0.721,0.621,1,0.8891794362219549,1,0.306,0.00469,0.0103,0.199,0.568,0.6797785420476746,24PWKmemCvqfyVXODhoKHW,0.16068052930056712,4,hiphop
4762,Six Feet Apart,Luke Combs,Six Feet Apart,0.59375,0.565,0.598,6,0.8495371580984259,1,0.0276,0.335,0.0,0.124,0.449,0.6538564767712578,3aMUiKCIXJeurR5ppEMJZD,0.13245274102079396,4,country
4763,Six O'Clock News,Kathleen Edwards,Failer,0.34375,0.519,0.782,0,0.8633701166256994,1,0.0295,0.021,0.00288,0.167,0.686,0.4340775602174632,46zWnizX8Zny8ydVg04KVL,0.20531852551984878,4,folk
4764,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",Pyotr Ilyich Tchaikovsky,None but the Lonely Heart,0.6041666666666666,0.252,0.0578,1,0.31896867318654876,1,0.0518,0.953,0.0163,0.0721,0.0391,0.35549369269276143,1BbQIyPnuhVIlJEqPcY3Ug,0.07823629489603025,4,orchestral
4765,Skalds and Shadows,Blind Guardian,A Twist in the Myth,0.4895833333333333,0.404,0.434,4,0.8024161916217771,0,0.0273,0.624,0.0,0.379,0.512,0.7977292445587382,1pJa9UimhswE2Vw6i89Cwi,0.1274508506616257,3,metal
4766,Skate,Bruno Mars,An Evening With Silk Sonic,0.6145833333333334,0.708,0.598,5,0.7849223366978714,1,0.0291,0.037,0.0,0.17,0.698,0.380548152124386,3WTWh2WDk4j8GUCGj4xfOd,0.13628544423440453,4,disco
4767,Skating In Central Park,Bill Evans,Undercurrent,0.5729166666666666,0.478,0.0294,0,0.3415877830657392,1,0.0453,0.993,0.948,0.105,0.148,0.45720331313080875,1cpANF6zMBoFoxkoIjZHjv,0.2507249527410208,3,jazz
4768,Skin Tight (Alternate) [feat. Steve Lacy],Ravyn Lenae,Skin Tight (Alternate) [feat. Steve Lacy],0.5208333333333334,0.198,0.33,3,0.7245959939333717,0,0.0346,0.891,0.000355,0.138,0.352,0.7618515582575479,4c16iHPk6g5XQavzEfDpld,0.17016351606805294,1,R&B
4769,Skin Tight (feat. Steve Lacy),Ravyn Lenae,Skin Tight (feat. Steve Lacy),0.5104166666666666,0.456,0.522,3,0.7947806077088019,0,0.0332,0.258,0.00281,0.123,0.498,0.7682993052911472,5qrPtPZ0o6pXIwdJrzASTs,0.1588553875236295,3,R&B
4770,Skinhead Moonstomp,Symarip,Ska & Reggae Classics,0.375,0.7,0.591,7,0.845797813921866,1,0.175,0.0738,0.0,0.054,0.848,0.4670153734762282,5xY9cBSbw8AqfjET2v2wmK,0.11531190926275993,4,reggae
4771,Skip a Rope,Henson Cargill,Skip a Rope,0.40625,0.686,0.402,4,0.5791538099471785,1,0.0563,0.761,0.0272,0.196,0.692,0.5769641285554675,0wjsGRJaNyhtbrgJRlKWuc,0.09426654064272212,4,country
4772,Sky Larking,Horace Andy,Super Best,0.4166666666666667,0.818,0.475,9,0.7137179017833795,0,0.17,0.367,9.14e-06,0.0524,0.724,0.17125540693210825,5xMGVCPC8fptCrhBGqeFxa,0.1157476370510397,4,reggae
4773,Sky Map,Epic North,Skygate,0.3541666666666667,0.136,0.656,5,0.7268709795512787,1,0.0529,0.00549,0.884,0.109,0.0619,0.802922396090156,1WwnCab6liw5Mje2UwwUa0,0.08101323251417769,5,orchestral
4774,Sky Ships,LiquidCinema,Lumina: Epic Emotional Trailers,0.0,0.101,0.486,7,0.7619632864389937,0,0.0363,0.000684,0.865,0.111,0.0931,0.1588530125896474,6d1lAncrigxBIds3G7JOZt,0.11185822306238186,4,orchestral
4775,Sky Walker (feat. Travis Scott),Miguel,War & Leisure,0.7291666666666666,0.674,0.506,6,0.7282568903300036,1,0.0434,0.173,0.0,0.0866,0.183,0.5923812971643645,5WoaF1B5XIEnWfmb5NZikf,0.18941398865784498,4,R&B
4776,Skyborn,Iván Torrent,Immortalys,0.3333333333333333,0.406,0.455,6,0.6516395586004916,1,0.0343,0.00602,0.842,0.112,0.0399,0.4365493006098207,2ZVMc9iFgQY7ZCxNibnvTW,0.16972306238185256,4,orchestral
4777,Skyfall - Instrumental,Stratus,Say Something,0.19791666666666666,0.214,0.191,0,0.6424088698289839,0,0.0369,0.975,0.866,0.343,0.0672,0.14000911298225463,16dJikE9dpr99qIhUFA0CN,0.20807372400756144,4,orchestral
4778,Skylarking,Horace Andy,The Best of Horace Andy,0.3958333333333333,0.819,0.449,9,0.7074159301291774,0,0.173,0.368,1.15e-05,0.0476,0.733,0.17099325264807033,42qkpdQd96TwQID9cVEPwL,0.11610586011342156,4,reggae
4779,Skyscraper,Demi Lovato,Unbroken,0.4479166666666667,0.573,0.581,7,0.9167146069766225,1,0.0276,0.148,0.0,0.128,0.188,0.32932195666964187,2FhWY5qi1omQgkjuIlEiiU,0.1534593572778828,4,pop
4780,Skywards (feat. Atrel),Christian Reindl,PhoeniX,0.19791666666666666,0.112,0.591,4,0.7695204225720412,0,0.0359,0.705,0.845,0.0785,0.049,0.2611431175137787,5J1aoC5n8hOF4qhBVJExvu,0.16294706994328922,4,orchestral
4781,Sleazy Flow (with Lil Baby) - Remix,SleazyWorld Go,Sleazy Flow (Remix),0.6979166666666666,0.869,0.298,2,0.6878824329271481,1,0.386,0.2,0.0,0.0753,0.178,0.16485135227918182,5cx7vkF8BQ0iOsVpfvZbnz,0.09680718336483932,4,hiphop
4782,Sledgehammer - 2012 Remaster,Peter Gabriel,So (25th Anniversary Deluxe Edition),0.5729166666666666,0.641,0.682,8,0.8059463417185294,1,0.0392,0.044,0.0,0.0394,0.468,0.28250244989420203,4AUS8KNz7zX8XFu9L38GT0,0.2391805293005671,4,disco
4783,Sleeping (In The Fire),W.A.S.P.,W.A.S.P.,0.53125,0.253,0.646,8,0.7597928978609905,1,0.0306,9.77e-05,0.0,0.0856,0.178,0.2550823601375686,6uBO5ou5gJy8kDBUZrK9nR,0.16725897920604915,4,metal
4784,Sleeping Lotus,Joep Beving,Solipsism,0.625,0.312,0.0268,7,0.309737984415041,0,0.0369,0.994,0.885,0.107,0.188,0.10901248977910381,6c7uYlmHJtZPnenPjqG7Ir,0.08796502835538753,4,orchestral
4785,Sleeping on the Blacktop,Colter Wall,Imaginary Appalachia,0.7291666666666666,0.567,0.311,2,0.625438000104597,0,0.0455,0.822,0.23,0.11,0.478,0.20005492756427462,3Ozx6IrGdoQyAworJzvBDE,0.1262258979206049,4,folk
4786,Slipping Through My Fingers,ABBA,The Visitors (Deluxe Edition),0.6979166666666666,0.475,0.26,5,0.585351184561477,1,0.0322,0.796,0.0016,0.109,0.339,0.5377470960171273,6TvxPS4fj4LUdjw2es4g21,0.16520510396975424,4,disco
4787,Slow Down,Selena Gomez,Stars Dance (Bonus Track Version),0.65625,0.722,0.821,1,0.902829349929397,0,0.165,0.073,0.0,0.631,0.721,0.47989838400609197,2OsEJFTfzfjG4oC92cuP2c,0.143062381852552,4,pop
4788,Slow Down,Skip Marley,Higher Place,0.5833333333333334,0.662,0.764,11,0.8670571622823076,0,0.111,0.046,0.0,0.0947,0.74,0.3052973890681664,0jPEWByX9DZAQb5zyQ6eng,0.12804631379962192,4,reggae
4789,"Slow Down - 12"" Version",Bobby V.,Disturbing Tha Peace Presents Bobby Valentino,0.65625,0.568,0.732,11,0.8756341195544166,0,0.103,0.179,4.92e-06,0.401,0.626,0.8425701106665584,4Ilen0VxPEsVRLpnePji8P,0.18878449905482042,4,R&B
4790,Slow It Down,Ty Dolla $ign,Featuring Ty Dolla $ign,0.3958333333333333,0.418,0.543,0,0.7364677579624497,1,0.0564,0.13,0.0,0.146,0.169,0.2816785364300828,1K56PsFrbHMJNBKutg6flz,0.14593572778827976,4,R&B
4791,Slow Jam,Grimm Lynn,Sweet Heat,0.40625,0.725,0.337,7,0.6758276240782386,0,0.0834,0.267,0.00299,0.0991,0.314,0.4316807210491164,6lRVYHkmpifUVyEKIkgAub,0.14089508506616258,4,R&B
4792,Slow Jamz,Twista,The College Dropout,0.7083333333333334,0.559,0.733,2,0.8556822341927723,0,0.171,0.314,0.0,0.284,0.611,0.5870757937969303,3A4cpTBPaIQdtPFb5JxtaX,0.24302457466918714,4,hiphop
4793,Slow Ride,Foghat,Slow Ride / Save Your Loving (For Me),0.6770833333333334,0.493,0.586,2,0.6397677945714136,1,0.046,0.0202,0.00106,0.102,0.656,0.3904788060744892,4MYb7NWLwXNDB7bYs3HeX8,0.16408317580340265,4,rock
4794,Slowly,JON VINYL,PALISADE,0.5520833333333334,0.629,0.338,9,0.7872496208357304,1,0.117,0.562,0.0,0.106,0.371,0.1476677631373626,6ghBp3GVUIorWj6fMQSie6,0.10308790170132325,4,R&B
4795,Small Axe,Bob Marley & The Wailers,"I Am The Upsetter - The Story Of The Lee ""Scratch"" Perry Golden Years",0.40625,0.816,0.522,10,0.8023900423618012,1,0.219,0.756,0.0,0.205,0.869,0.29738282639768804,7gYWCaKeuAJKhGiauRrFsj,0.1655453686200378,4,reggae
4796,Small Town USA,Justin Moore,Justin Moore,0.5833333333333334,0.594,0.601,6,0.8468699335808796,1,0.029,0.122,5.69e-06,0.181,0.531,0.5047843156836922,5pyB5WEAEwqwl18UaBLeBl,0.1511531190926276,4,country
4797,"Smee's Plan From ""Hook""",John Williams,Williams On Williams (Music from the Films of Steven Spielberg),0.09375,0.489,0.0334,5,0.3272579885989226,1,0.0346,0.946,0.614,0.0832,0.198,0.31503454818957505,6IapAV9pydeeY6Gvk53vf8,0.14520510396975425,4,orchestral
4798,Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),0.7916666666666666,0.502,0.912,1,0.8845248679462372,1,0.0564,2.55e-05,0.000173,0.106,0.72,0.41009668499666063,5ghIJDpPoe3CfHMGu71E6T,0.2296663516068053,4,rock
4799,Smile,Florida Georgia Line,Anything Goes,0.4895833333333333,0.558,0.875,9,0.9270174154071441,0,0.0323,0.00505,0.0,0.0419,0.963,0.4927439439239503,0bPiq3JmsZErLIkhVqajp9,0.10485255198487713,4,country
4800,Smile,G-Unit,Beg For Mercy,0.59375,0.779,0.51,8,0.9087652319439361,0,0.252,0.262,0.0,0.0865,0.591,0.24321675790051872,2hzKxuc2LwqMnkoVRMkV0B,0.1503468809073724,4,hiphop
4801,Smoke A Little Smoke,Eric Church,Carolina,0.0,0.77,0.641,10,0.8447518435228284,0,0.035,0.0206,0.00023,0.106,0.639,0.28662825898346556,2uZhNjlUQ9mnt0rS7hcAgF,0.12514177693761816,4,country
4802,Smoke Gets in Your Eyes,Art Tatum,130 Most Beautiful Jazz Standards Ever (Instrumental Version for Jazz Lovers),0.0,0.339,0.0977,4,0.3667172219026201,1,0.0368,0.99,0.936,0.102,0.22,0.21732590146743977,3LmQIGskn0rb3OcI8IFgWo,0.16927693761814744,4,jazz
4803,Smoke Marijuana,Sizzla,Overstanding,0.5,0.652,0.74,7,0.8513153077767899,0,0.214,0.21,0.0,0.336,0.613,0.11097240514072064,68474q3pSlRu6HimRHPlRf,0.17426654064272212,4,reggae
4804,Smoke on the Water,Deep Purple,Machine Head,0.625,0.632,0.586,0,0.7073113330892736,1,0.0284,0.0983,0.581,0.0535,0.89,0.39437991149172025,5SAUIWdZ04OxYfJFDchC7S,0.26771266540642724,4,rock
4805,Smooth Criminal,Alien Ant Farm,Anthology,0.7604166666666666,0.653,0.964,9,0.8922388996391402,0,0.0582,0.00316,0.00512,0.144,0.87,0.4735567470398412,5z6xHjCZr7a7AIcy8sPBKy,0.14209262759924385,4,rock
4806,Smooth Criminal - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,0.7604166666666666,0.853,0.981,8,0.9004497672715861,1,0.0751,0.247,0.468,0.306,0.595,0.41903489772862035,2bCQHF9gdG5BNDVuEIEnNk,0.18792722117202268,4,pop
4807,"Snap Your Fingers, Snap Your Neck",Prong,Cleansing,0.5625,0.668,0.788,5,0.827101093039067,1,0.0424,7.48e-05,0.108,0.0792,0.692,0.538795713153279,7hgtn706RqLE5q1mWe8aQx,0.18204158790170133,4,metal
4808,Snoopy vs. The Red Baron,The Hot Shots,Ska & Reggae Classics,0.34375,0.902,0.716,10,0.8000627582239422,1,0.115,0.43,0.164,0.144,0.934,0.4206015816641804,7qKTh0SeTxq5GECRoCMQcV,0.12394517958412098,4,reggae
4809,Snooze,SZA,SOS,0.9270833333333334,0.559,0.551,5,0.8145755975105904,1,0.132,0.141,0.0,0.11,0.392,0.5739243872143611,4iZ4pt7kvcaH6Yo8UoZ4s2,0.13503497164461248,4,R&B
4810,So Anxious,Ginuwine,100% Ginuwine,0.6770833333333334,0.733,0.395,6,0.6909418963443335,0,0.0366,0.279,2.37e-06,0.468,0.661,0.2810418760259907,2zbjlcLi1VQWqDNYdhyx1l,0.20523062381852553,4,R&B
4811,So Damn Lucky,Taylor McCall,So Damn Lucky,0.4166666666666667,0.58,0.278,10,0.7535170754667643,1,0.0333,0.424,0.000105,0.105,0.23,0.42943992609745896,4TYu2jojSGxALs2YNWnnwr,0.17460491493383742,3,folk
4812,"So Fresh, So Clean",Outkast,Stankonia,0.7291666666666666,0.725,0.64,5,0.7969509962868051,0,0.332,0.0281,0.0,0.099,0.915,0.7176099019418142,6glsMWIMIxQ4BedzLqGVi4,0.1711663516068053,3,hiphop
4813,So Gone,Monica,After The Storm,0.6354166666666666,0.618,0.552,8,0.8241985251817374,1,0.0981,0.176,0.0,0.252,0.586,0.19297052012658303,6BIcjFZIVDZxNAcofRFPx4,0.1737618147448015,4,R&B
4814,So Long,ABBA,Abba,0.5104166666666666,0.311,0.905,7,0.880053344490351,1,0.0496,0.0305,0.846,0.343,0.772,0.674579148747589,6GwEXzeLKORRKjmKDHfyUp,0.11957183364839319,4,disco
4815,So Macho,Sinitta,The Greatest Hits,0.3229166666666667,0.745,0.882,8,0.8154646723497725,1,0.0744,0.0892,4.67e-06,0.467,0.579,0.48868055252136244,5tcTjBBqntQ71gQv7FVvKm,0.13659735349716445,4,disco
4816,So Tender,Keith Jarrett,"Standards, Vol. 2",0.4791666666666667,0.373,0.302,1,0.47131426180639086,0,0.0376,0.818,0.835,0.171,0.35,0.22386727503105278,0Dt1B5dNfajRczQKZA87aL,0.355703213610586,4,jazz
4817,So What,Field Mob,Light Poles And Pine Trees,0.5833333333333334,0.931,0.486,6,0.7275770095706291,1,0.139,0.0579,0.0,0.161,0.896,0.4304760596962755,0Uc706myy6Th7I6KQ9xA1x,0.14845652173913043,4,hiphop
4818,So What,George Benson,Top Of The World: The Best Of George Benson,0.020833333333333332,0.433,0.465,7,0.5929083206945244,1,0.0381,0.354,0.247,0.145,0.5,0.5170056987347935,79cuyYPIQfHc9jQuMJypQx,0.4725189035916824,4,jazz
4819,So What,P!nk,Funhouse,0.0,0.535,0.887,11,0.922441294911354,1,0.0449,0.000304,2.23e-06,0.257,0.445,0.4678268034030123,6qYGUxPjQt5PJtWdiNppZx,0.14766257088846882,4,pop
4820,So What (Sunday Morning),Ben Dixon,Four Classic Albums (Sunday Morning / Reaching Out / Grantstand / First Stand) [Remastered],0.0,0.554,0.419,0,0.6776842215365305,0,0.0383,0.86,0.581,0.0835,0.588,0.27328959934086927,62vLvSZwurGcXgBITUgmE8,0.4992192816635161,4,jazz
4821,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,Kind Of Blue (Legacy Edition),0.6041666666666666,0.532,0.151,0,0.5521677736520056,1,0.0376,0.706,0.00136,0.116,0.211,0.5349195748107183,4vLYewWIvqHfKtJDk8c8tq,0.47609357277882797,4,jazz
4822,Sober,TOOL,Undertow,0.6875,0.385,0.673,2,0.7897076512734689,1,0.0329,0.000183,0.149,0.0721,0.187,0.6130165843793496,6DyywdbmTzlmXBzG9ym7Rt,0.2343289224952741,4,metal
4823,Social Skills,John Fullbright,Social Skills,0.3020833333333333,0.766,0.514,6,0.771873855969876,1,0.0311,0.0764,0.000567,0.421,0.858,0.41143866526018813,0O4ydjVdSxl8WeG3w8cltv,0.08052835538752363,4,folk
4824,Society,Eddie Vedder,Into The Wild (Music For The Motion Picture),0.6770833333333334,0.561,0.327,11,0.720333664557293,0,0.0327,0.902,0.000469,0.111,0.298,0.6915817265980488,3bHhUEOTIbezeZ856R0BX5,0.16765028355387523,4,rock
4825,Soffia la notte,Fabrizio Paterlini,Viaggi in aeromobile,0.53125,0.302,0.405,4,0.5832592437634014,0,0.0388,0.978,0.927,0.124,0.213,0.36951270512012285,3BfKUxdpnG24qXFYX2e5XU,0.13755103969754254,4,orchestral
4826,Softly As In A Morning Sunrise,The Modern Jazz Quartet,Elegance: The Birth Of The Modern Jazz Quartet,0.4895833333333333,0.634,0.327,0,0.7499346268500602,0,0.0551,0.709,0.0131,0.158,0.498,0.185792486158878,4vWMrM0AwlhRlkAdQtC2zn,0.14221833648393195,4,jazz
4827,Softly as in a morning sunrise,John Abercrombie,Nosmo King,0.010416666666666666,0.469,0.41,5,0.677475027456723,0,0.0325,0.966,0.915,0.106,0.285,0.4705357310047375,5NlEo0eqcOWN31QGgFIWVX,0.286679584120983,4,jazz
4828,Softly as in the morning sunrise,Biréli Lagrène,3 Original Album Classics,0.0,0.4,0.623,1,0.6893990900057528,1,0.0434,0.628,0.795,0.972,0.338,0.36798347179656826,2QapqG3JRn3TvaAT57qJXO,0.5428109640831758,3,jazz
4829,"Softly, As In A Morning Sunrise - Live",Jim Hall,Alone Together,0.21875,0.445,0.0518,0,0.17713508707703565,0,0.0391,0.991,0.942,0.113,0.19,0.3353140545905088,1F3c3fKTo8cdilSyYDNApX,0.10806616257088847,4,jazz
4830,Sol,Danny Olson,Elements,0.0,0.309,0.533,7,0.7562104492442864,1,0.0382,0.174,0.0573,0.0979,0.102,0.18105498374019263,2gFj5LvC6zflEEx8nFoqcX,0.12222778827977315,4,orchestral
4831,"Sol, Playa Y Arena","Tito ""El Bambino""",It's My Time,0.59375,0.822,0.656,5,0.8426076042048011,0,0.11,0.254,0.0,0.329,0.734,0.26827121733214326,2OikDCslmF1Y04Szgbc8Hl,0.12229395085066162,4,reggae
4832,Solar - Rudy Van Gelder Remaster,Miles Davis Quintet,Walkin',0.46875,0.636,0.181,5,0.5457612049578997,0,0.0456,0.864,0.00251,0.0706,0.697,0.20687718071792824,16KZuJfRKqMZQvmOibsVqX,0.2116578449905482,3,jazz
4833,Soldiers,Steel Pulse,Reggae Greats,0.3541666666666667,0.812,0.323,11,0.5940850373934418,0,0.276,0.0606,4.48e-05,0.138,0.805,0.5093844991916909,4qigUKo8vqNjo4Y7mcFDrI,0.20598676748582231,4,reggae
4834,Soledad de Murcia,Michael Naura Quartet,Call,0.40625,0.463,0.263,9,0.5294179174729355,1,0.0288,0.878,0.264,0.0958,0.123,0.38536679753574976,76XN6m7RzGYwnzngUGD6Tt,0.28212665406427223,4,jazz
4835,Solitude,Lila Iké,The ExPerience,0.5,0.742,0.368,8,0.7270801736310862,0,0.0651,0.356,0.0,0.0796,0.618,0.2556253940116472,0k5s9BlyIUaHK1Fa7DVTyY,0.15174480151228734,4,reggae
4836,Solitude,Sonny Rollins,Way Out West (OJC Remaster),0.4166666666666667,0.485,0.0735,6,0.47575963600230115,1,0.0709,0.784,0.855,0.0951,0.332,0.15529520444913267,6W25U2EbDixQbLbqpjz0TT,0.38964083175803405,4,jazz
4837,Solsbury Hill,Peter Gabriel,Peter Gabriel 1: Car (Remastered Version),0.6458333333333334,0.683,0.63,11,0.7723968411693949,1,0.0296,0.363,0.000873,0.314,0.481,0.32081442597574444,1CM1wOqD2AIjt2MWd31LV2,0.19140548204158792,1,rock
4838,Some,Steve Lacy,Some,0.78125,0.784,0.554,7,0.8358610951310077,1,0.03,0.00548,0.254,0.0995,0.634,0.3305078927164802,4riDfclV7kPDT9D58FpmHd,0.056200378071833645,4,R&B
4839,Some Cut (feat. Cutty),Trillville,The King Of Crunk & BME Recordings Present: Welcome to Trillville USA,0.53125,0.901,0.512,1,0.8345274828722348,1,0.37,0.00273,0.0,0.0979,0.638,0.2119454968759948,07u02f6biDHx5VexfAs41b,0.21214933837429112,4,hiphop
4840,Some Like It Hot - 2005 Remaster,The Power Station,The Power Station,0.5104166666666666,0.732,0.893,2,0.7851838292976309,1,0.0488,0.0816,2.05e-05,0.0783,0.654,0.4645623583898733,3QyxB6fNUFNSLyjiwkycOY,0.23301890359168242,4,disco
4841,Some Nights,fun.,Some Nights,0.6875,0.672,0.738,0,0.8194393598661157,1,0.0506,0.0178,6.75e-05,0.0927,0.392,0.3550255600426937,67WTwafOMgegV6ABnBQxcE,0.20615028355387524,4,pop
4842,Some Of It,Eric Church,Desperate Man,0.5729166666666666,0.56,0.736,0,0.8126144030123947,1,0.0446,0.341,9.81e-06,0.155,0.824,0.17966306932732462,3d1qN7AHge6BXuVPutcpI5,0.12874669187145557,4,country
4843,Somebody Like You,Keith Urban,Golden Road,0.6875,0.624,0.84,4,0.8528319648553946,1,0.0337,0.108,0.000546,0.144,0.656,0.3742626910761433,0b9djfiuDIMw1zKH6gV74g,0.24962854442344046,4,country
4844,Somebody That I Used To Know,Gotye,Making Mirrors,0.7604166666666666,0.864,0.495,0,0.8196747032058992,1,0.037,0.591,0.000133,0.0992,0.72,0.48687668137643486,4wCmqSrbyCgxEXROQE6vtV,0.17584120982986767,4,pop
4845,Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Remastered Version),0.6875,0.497,0.693,8,0.8199884943256106,1,0.0565,0.19,0.0,0.215,0.358,0.377502169014612,6cFZ4PLC19taNlpl9pbGMf,0.22453686200378073,3,rock
4846,Somebody Told Me,The Killers,Hot Fuss,0.7916666666666666,0.497,0.97,10,0.8768108362533341,0,0.0836,9.04e-05,0.000674,0.101,0.689,0.5431711929892453,6PwjJ58I4t7Mae9xfZ9l9v,0.13068714555765595,4,rock
4847,Somebody's Watching Me,Ready For The World,"Disco Hits of The '70s, '80s & '90s",0.1875,0.776,0.644,1,0.8160922545891951,0,0.0275,0.0542,0.0,0.0879,0.888,0.4557302557252623,3sKXlHbcKjGMUWf3X4iUMb,0.17758412098298676,4,disco
4848,Somebody's Watching Me,Rockwell,Somebody's Watching Me,0.6145833333333334,0.82,0.357,1,0.6484231996234506,0,0.0437,0.0371,0.00452,0.0541,0.765,0.45601113531530296,7jwQlYGpOml9ETGre1HqGA,0.22678071833648394,4,disco
4849,Someone Else Calling You Baby,Luke Bryan,Doin' My Thing,0.5729166666666666,0.498,0.916,8,0.9061764552063176,1,0.0662,0.052,1.31e-06,0.0734,0.352,0.3993858099631111,7DkzLcSXS4KhSvbvIJja3M,0.16098298676748582,4,country
4850,Someone Like You,Adele,21,0.010416666666666666,0.559,0.33,9,0.787903352335129,1,0.0285,0.892,0.0,0.0975,0.285,0.5246206565092285,4kflIGfjdZJW4ot2ioixTB,0.2137117202268431,4,pop
4851,Someone To Watch Over Me,Lee Konitz,Lee Konitz Meets Jimmy Giuffre,0.4791666666666667,0.419,0.0284,0,0.37372522357617277,1,0.0357,0.987,0.586,0.105,0.121,0.1276004768711262,3Gcpi1CwKoQtc8B3H2ZOIX,0.148796786389414,4,jazz
4852,Somethin' 'Bout A Truck,Kip Moore,Up All Night,0.6770833333333334,0.554,0.794,11,0.8620103551069505,1,0.035,0.0697,0.0,0.63,0.79,0.7799152367814943,6Ymvlzom4TQeoKqAWsZRD8,0.14640264650283555,4,country
4853,Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,...But Seriously (Deluxe Edition),0.6041666666666666,0.656,0.88,5,0.8954814078761572,0,0.0287,0.184,0.00609,0.272,0.88,0.39668936589872106,4ziqqoW1o3P5EhNqK6CPb1,0.21989981096408318,4,disco
4854,Something In The Way,Nirvana,Nevermind (Remastered),0.7291666666666666,0.427,0.201,8,0.6625699492704357,1,0.0317,0.745,0.263,0.109,0.0668,0.3380479492669043,1nFtiJxYdhtFfFtfXBv06s,0.16371833648393194,4,rock
4855,Something Just Like This,The Chainsmokers,Memories...Do Not Open,0.8541666666666666,0.617,0.635,11,0.826656555619476,0,0.0317,0.0498,1.44e-05,0.164,0.446,0.32432229996691864,6RUKPb4LETWmmr3iAEQktW,0.17790831758034026,4,pop
4856,Something Like That,Tim McGraw,A Place In The Sun,0.6979166666666666,0.507,0.85,5,0.8551592489932535,1,0.0472,0.378,0.0,0.0567,0.847,0.7536373906910262,6leiB1fEsTnVCuPiielde5,0.11795841209829867,4,country
4857,Something Tells Me,BAILEN,Thrilled To Be Here,0.5625,0.663,0.381,5,0.7649443020762513,0,0.0346,0.362,0.000321,0.131,0.24,0.4306695545249702,6yWn9RKfL1il1b4hFe6H1i,0.17219943289224954,4,rock
4859,Something in the Orange - Z&E's Version,Zach Bryan,American Heartbreak,0.6875,0.594,0.382,7,0.8616181162073113,1,0.0292,0.416,0.0,0.117,0.223,0.3693753862094363,7lNmcW2wW6ciV9Rhh8YOMe,0.184617202268431,4,folk
4860,Something on Your Mind,Karen Dalton,In My Own Time (50th Anniversary Edition),0.5208333333333334,0.397,0.575,2,0.7503007164897233,1,0.0443,0.652,0.00261,0.12,0.284,0.15641248104062763,4cmCWVR8RlLYyASMarxU0e,0.1365453686200378,4,folk
4861,Something to Be Proud Of,Montgomery Gentry,You Do Your Thing,0.6041666666666666,0.645,0.693,0,0.8341875424925475,1,0.0344,0.0811,1.22e-05,0.175,0.553,0.2902172759673181,4D8uIY6Wzj7dJDaw0dW0UF,0.18683081285444234,4,country
4862,Sometimes,Erasure,The Circus,0.4166666666666667,0.639,0.822,1,0.7306364729878144,1,0.0326,0.102,0.0313,0.212,0.644,0.37031165150957174,1KqExjaW21laEWUho6OVj9,0.15217391304347827,4,disco
4863,Sometimes,John Holt,Memories By The Score Vol. 1,0.020833333333333332,0.714,0.517,9,0.8639192510851943,1,0.0317,0.437,3.66e-05,0.103,0.753,0.4344520663375174,08MP9fdQzB9ijPQE87Yqbf,0.1313421550094518,4,reggae
4864,Somewhere,Chris Kasper,Somewhere,0.375,0.676,0.433,5,0.6824956853721039,1,0.0451,0.617,0.0385,0.109,0.461,0.356529826291578,5GQb6JXHTQW8Uz4xWo1lOi,0.1278298676748582,4,folk
4865,Somewhere On A Beach,Dierks Bentley,Black,0.6354166666666666,0.569,0.638,7,0.8322001987343758,1,0.0291,0.000547,0.0,0.0848,0.438,0.580378376016628,5CG9Ps5ynNjpKJHmwc95pa,0.13061153119092628,4,country
4866,Somewhere Over the Rainbow (Instrumental Version),Steve Petrunak,"Instrumental Guitar Songs (From the Film ""A Star Is Born"")",0.2708333333333333,0.484,0.12,9,0.5677265833376915,1,0.0603,0.981,0.941,0.0872,0.157,0.326956326344633,27Tn1VTu4Tc3nxPhG5HX4P,0.13175803402646502,4,orchestral
4867,Son Of A Gun,The Vaselines,Enter The Vaselines (Deluxe Edition),0.46875,0.531,0.943,7,0.8461116050415773,1,0.0489,0.5,0.232,0.932,0.778,0.5847725811585971,7FQcCVNK4AttPgYjQbetL8,0.15768147448015124,4,rock
4868,Son Of Sam,Elliott Smith,Figure 8,0.53125,0.522,0.79,9,0.8404372156267979,1,0.0252,0.00581,0.00102,0.288,0.244,0.2808983153466366,6tPiCU4LFsXUQPRIykOAnl,0.11848771266540643,4,rock
4869,Son of a Preacher Man,Dusty Springfield,Dusty In Memphis [Deluxe Edition],0.65625,0.401,0.498,4,0.7243345013336122,1,0.0757,0.394,0.0,0.13,0.816,0.8154371422686332,7odHgoLFi3GQ90E9PeraI3,0.08528071833648393,4,rock
